"","prey","svspp","seacat","decade","meansw","num_tows","variance","cv","totwt","relmsw","ci","relci","nstom","collcat","collsci","collcom"
"1126","OTHER",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"OTHER","OTHER","OTHER"
"1127","OTHFIS",135,"SPRING","1990s",2.19372146118721,40,0.916336657827442,0.436361118621145,14.3133789954338,15.3263702574147,0.302710531337686,2.11487819496889,105,"OTHFIS","OTHER FISH","OTHER FISH"
"1128","PANFAM",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"PANFAM","PANDALIDAE","PANDALIDAE"
"1129","PARDEN",135,"SPRING","1990s",1.13013698630137,40,1.36416121146918,1.03347924649496,14.3133789954338,7.89566870731155,0.369345530833823,2.58042165271841,105,"PARDEN","PARALICHTHYS DENTATUS","SUMMER FLOUNDER"
"1130","PECFA1",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"PECFA1","PECTINIDAE","SCALLOPS"
"1131","PENFAM",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"PENFAM","PENAEIDAE","PENAEIDAE"
"1132","PEPALE",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"PEPALE","PEPRILUS ALEPIDOTUS","HARVESTFISH"
"1133","PEPTRI",135,"SPRING","1990s",0.924357876712329,40,0.462752681610676,0.735926303461647,14.3133789954338,6.45799903018857,0.21511687093547,1.50290767123609,105,"PEPTRI","PEPRILUS TRIACANTHUS","BUTTERFISH"
"1134","PHOGUN",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"PHOGUN","PHOLIS GUNNELLUS","ROCK GUNNEL"
"1135","PLATYH",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"PLATYH","PLATYHELMINTHES","FLATWORMS"
"1136","PLEAME",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"PLEAME","PLEURONECTES AMERICANUS","WINTER FLOUNDER"
"1137","PLEORD",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"PLEORD","PLEURONECTIFORMES","FLATFISHES"
"1138","POLYCH",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"POLYCH","POLYCHAETA","POLYCHAETA"
"1139","POMSAL",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"POMSAL","POMATOMUS SALTATRIX","BLUEFISH"
"1140","PRICAR",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"PRICAR","PRIONOTUS CAROLINUS","NORTHERN SEAROBIN"
"1141","PRIEVO",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"PRIEVO","PRIONOTUS EVOLANS","STRIPED SEAROBIN"
"1142","PRIOS1",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"PRIOS1","PRIONOTUS SP",""
"1143","RAJASP",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"RAJASP","RAJA SP","SKATES"
"1144","RAJERI",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"RAJERI","RAJA ERINACEA","LITTLE SKATE"
"1145","SARAUR",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"SARAUR","SARDINELLA AURITA","SPANISH SARDINE"
"1146","SCIFAM",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"SCIFAM","SCIAENIDAE","DRUMS"
"1147","SCOAQU",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"SCOAQU","SCOPHTHALMUS AQUOSUS","WINDOWPANE"
"1148","SCOFAM",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"SCOFAM","SCOMBRIDAE","MACKERELS"
"1149","SCOMSP",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"SCOMSP","SCOMBER SP",""
"1150","SCOSAU",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"SCOSAU","SCOMBERESOX SAURUS","ATLANTIC SAURY"
"1151","SCOSCO",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"SCOSCO","SCOMBER SCOMBRUS","ATLANTIC MACKEREL"
"1152","SCYPHO",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"SCYPHO","SCYPHOZOA","JELLYFISH"
"1153","SEBFAS",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"SEBFAS","SEBASTES FASCIATUS","ACADIAN REDFISH"
"1154","SQUACA",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"SQUACA","SQUALUS ACANTHIAS","SPINY DOGFISH"
"1155","STECHR",135,"SPRING","1990s",0.282534246575342,40,0.0421430983623969,0.726594546300679,14.3133789954338,1.97391717682789,0.0649177158889597,0.453545706500677,105,"STECHR","STENOTOMUS CHRYSOPS","SCUP"
"1156","STENS2",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"STENS2","STENOTOMUS SP",""
"1157","STIFAM",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"STIFAM","STICHAEIDAE","SHANNIES AND PRICKLEBACKS"
"1158","STOMAT",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"STOMAT","STOMATOPODA","MANTIS SHRIMPS"
"1159","STRFAM",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"STRFAM","STROMATEIDAE","BUTTERFISHES"
"1160","SYNFA1",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"SYNFA1","SYNGNATHIDAE","PIPEFISHES AND SEAHORSES"
"1161","SYNFA2",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"SYNFA2","SYNODONTIDAE","LIZARDFISHES"
"1162","TAUADS",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"TAUADS","TAUTOGOLABRUS ADSPERSUS","CUNNER"
"1163","THUTHY",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"THUTHY","THUNNUS THYNNUS","BLUEFIN TUNA"
"1164","TRALAT",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"TRALAT","TRACHURUS LATHAMI","ROUGH SCAD"
"1165","TRIFA1",135,"SPRING","1990s",0.301369863013699,40,0.0931788300477791,1.0128818893361,14.3133789954338,2.10551165528308,0.0965291821408319,0.674398282694997,105,"TRIFA1","TRIGLIDAE","SEAROBINS"
"1166","UROCHO",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"UROCHO","UROCHORDATA","UROCHORDATA"
"1167","UROCHU",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"UROCHU","UROPHYCIS CHUSS","RED HAKE"
"1168","UROPSP",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"UROPSP","UROPHYCIS SP","HAKE UNCL"
"1169","UROREG",135,"SPRING","1990s",0.408767123287671,40,0.101657185547658,0.77999726919469,14.3133789954338,2.85583944516578,0.100825188096853,0.704412201542472,105,"UROREG","UROPHYCIS REGIA","SPOTTED HAKE"
"1170","UROTEN",135,"SPRING","1990s",0,40,0,0,14.3133789954338,0,0,0,105,"UROTEN","UROPHYCIS TENUIS","WHITE HAKE"
"1171","ALOAES",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"ALOAES","ALOSA AESTIVALIS","BLUEBACK HERRING"
"1172","ALOPSE",135,"SPRING","2000s",0.432142857142857,66,0.26391471240699,1.18878813469826,7.62866666666667,5.66472328685035,0.126470672707032,1.65783456314382,96,"ALOPSE","ALOSA PSEUDOHARENGUS","ALEWIFE"
"1173","AMMOSP",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"AMMOSP","AMMODYTES SP","SAND LANCES"
"1174","AMPHIP",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"AMPHIP","AMPHIPODA","AMPHIPODA"
"1175","ANCHEP",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"ANCHEP","ANCHOA HEPSETUS","STRIPED ANCHOVY"
"1176","ANCHSP",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"ANCHSP","ANCHOA SP",""
"1177","ANCMIT",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"ANCMIT","ANCHOA MITCHILLI","BAY ANCHOVY"
"1178","ANTHOZ",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"ANTHOZ","ANTHOZOA","CORALS, ANENOMES"
"1179","AR",135,"SPRING","2000s",0.0124821428571429,66,0.000197812932088781,1.12677756542896,7.62866666666667,0.163621552789603,0.00346246480860603,0.0453875488325531,96,"AR","ANIMAL REMAINS","ANIMAL REMAINS"
"1180","ARCISL",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"ARCISL","ARCTICA ISLANDICA","OCEAN QUAHOG"
"1181","ATHFAM",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"ATHFAM","ATHERINIDAE","SILVERSIDES"
"1182","BATFAM",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"BATFAM","BATRACHOIDIDAE","TOADFISHES"
"1183","BIVALV",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"BIVALV","BIVALVIA","CLAMS, MUSSELS"
"1184","BOTFAM",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"BOTFAM","BOTHIDAE","LEFTEYE FLOUNDERS"
"1185","BRETYR",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"BRETYR","BREVOORTIA TYRANNUS","ATLANTIC MENHADEN"
"1186","CALSAP",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"CALSAP","CALLINECTES SAPIDUS","BLUE CRAB"
"1187","CANFAM",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"CANFAM","CANCRIDAE","CANCER CRABS"
"1188","CARCRY",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"CARCRY","CARANX CRYSOS","BLUE RUNNER"
"1189","CARFAM",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"CARFAM","CARANGIDAE","JACKS"
"1190","CENSTR",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"CENSTR","CENTROPRISTIS STRIATA","BLACK SEA BASS"
"1191","CEPHAL",135,"SPRING","2000s",0.705136904761905,66,0.588153280829263,1.08760655651672,7.62866666666667,9.24325226901037,0.188800565104005,2.4748828773574,96,"CEPHAL","CEPHALOPODA","SQUIDS, CUTTLEFISH AND OCTOPODS"
"1192","CITARC",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"CITARC","CITHARICHTHYS ARCTIFRONS","GULF STREAM FLOUNDER"
"1193","CLUFAM",135,"SPRING","2000s",0.00982142857142857,66,0.000136669384520021,1.19031239715704,7.62866666666667,0.128743711064781,0.00287801893691015,0.0377263690060755,96,"CLUFAM","CLUPEIDAE","HERRINGS"
"1194","CLUHAR",135,"SPRING","2000s",0.317232142857143,66,0.142585802175894,1.19031239715704,7.62866666666667,4.15842186739242,0.0929600116621979,1.21856171889624,96,"CLUHAR","CLUPEA HARENGUS","ATLANTIC HERRING"
"1195","CNIDAR",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"CNIDAR","CNIDARIA","CNIDARIA"
"1196","COPEPO",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"COPEPO","COPEPODA","COPEPODA"
"1197","CRAFAM",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"CRAFAM","CRANGONIDAE","CRAGONID SHRIMP"
"1198","CRUSHR",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"CRUSHR","CRUSTACEAN SHRIMP","CRUSTACEAN SHRIMP"
"1199","CRUSTA",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"CRUSTA","CRUSTACEA","CRUSTACEA"
"1200","CTENOP",135,"SPRING","2000s",0.104696428571429,66,0.0155305075115634,1.19031239715704,7.62866666666667,1.37240795995056,0.0306796818674622,0.402163093604766,96,"CTENOP","CTENOPHORA","COMB JELLIES"
"1201","CYNREG",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"CYNREG","CYNOSCION REGALIS","WEAKFISH"
"1202","DECAPO",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"DECAPO","DECAPODA","DECAPODA"
"1203","DECCRA",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"DECCRA","DECAPODA CRAB","DECAPODA CRAB"
"1204","DECLAR",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"DECLAR","DECAPODA LARVAE","DECAPODA LARVAE"
"1205","DECMAC",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"DECMAC","DECAPTERUS MACARELLUS","MACKEREL SCAD"
"1206","DECPUN",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"DECPUN","DECAPTERUS PUNCTATUS","ROUND SCAD"
"1207","DECSHR",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"DECSHR","DECAPODA SHRIMP","DECAPODA SHRIMP"
"1208","ECHIN1",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"ECHIN1","ECHINOIDEA","URCHINS, SAND DOLLARS"
"1209","EMPTY",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"EMPTY","EMPTY","EMPTY"
"1210","ENGEUR",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"ENGEUR","ENGRAULIS EURYSTOLE","SILVER ANCHOVY"
"1211","ENGFAM",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"ENGFAM","ENGRAULIDAE","ANCHOVIES"
"1212","ETRTER",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"ETRTER","ETRUMEUS TERES","ROUND HERRING"
"1213","EUPFAM",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"EUPFAM","EUPHAUSIACEA","KRILL"
"1214","FISEGG",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"FISEGG","FISH EGGS","FISH EGGS"
"1215","FISEGG",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"FISEGG","MYOXOCEPHALUS SP EGGS","SCULPIN EGGS"
"1216","FISEGG",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"FISEGG","MACROZOARCES AMERICANUS EGGS","OCEAN POUT EGGS"
"1217","FISLAR",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"FISLAR","FISH LARVAE","FISH LARVAE"
"1218","FISLAR",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"FISLAR","ANGUILLIFORMES LARVAE","LEPTOCEPHALUS"
"1219","FISOTO",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"FISOTO","FISH OTOLITHS","FISH OTOLITHS"
"1220","FISSCA",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"FISSCA","FISH SCALES","FISH SCALES"
"1221","GADFAM",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"GADFAM","GADIDAE","CODFISHES"
"1222","GAMMAR",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"GAMMAR","GAMMARIDEA","GAMMARIDEA"
"1223","GASTRO",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"GASTRO","GASTROPODA","SNAILS"
"1224","HIPPSP",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"HIPPSP","HIPPOCAMPUS SP","SEAHORSES"
"1225","HYDROZ",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"HYDROZ","HYDROZOA","HYDROZOA"
"1226","HYPFAM",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"HYPFAM","HYPERIIDAE","HYPERIIDAE"
"1227","ILLESP",135,"SPRING","2000s",0.129589285714286,66,0.0153905969628988,0.957323316314623,7.62866666666667,1.69871474763112,0.0305411763410792,0.400347500756959,96,"ILLESP","ILLEX SP"," SHORTFIN SQUID-GENUS"
"1228","ISOPOD",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"ISOPOD","ISOPODA","ISOPODA"
"1229","LARVAC",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"LARVAC","LARVACEANS","LARVACEANS"
"1230","LEIXAN",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"LEIXAN","LEIOSTOMUS XANTHURUS","SPOT"
"1231","LEPPRO",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"LEPPRO","LEPOPHIDIUM PROFUNDORUM","FAWN CUSK-EEL"
"1232","LIMFER",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"LIMFER","PLEURONECTES FERRUGINUS","YELLOWTAIL FLOUNDER"
"1233","LOLISP",135,"SPRING","2000s",2.51195535714286,66,3.4080674419365,0.734923565588078,7.62866666666667,32.9278426611403,0.45447721828002,5.95749215607822,96,"LOLISP","LOLIGO SP","LONGFIN SQUID"
"1234","LOLPEA",135,"SPRING","2000s",0.589940476190476,66,0.317266913331603,0.954781943713758,7.62866666666667,7.73320557795783,0.138666137819126,1.81769821487975,96,"LOLPEA","LOLIGO PEALEII","LONGFIN SQUID"
"1235","MACAME",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"MACAME","MACROZOARCES AMERICANUS","OCEAN POUT"
"1236","MELAEG",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"MELAEG","MELANOGRAMMUS AEGLEFINUS","HADDOCK"
"1237","MENMEN",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"MENMEN","MENIDIA MENIDIA","ATLANTIC SILVERSIDE"
"1238","MERBIL",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"MERBIL","MERLUCCIUS BILINEARIS","SILVER HAKE"
"1239","MICUND",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"MICUND","MICROPOGONIAS UNDULATUS","ATLANTIC CROAKER"
"1240","MISC",135,"SPRING","2000s",0.000883928571428571,66,1.10135522763639e-06,1.18726191532155,7.62866666666667,0.0115869339958303,0.000258357894547337,0.00338667169292149,96,"MISC","MISCELLANEOUS","MISCELLANEOUS"
"1241","MOLLUS",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"MOLLUS","MOLLUSCA","MOLLUSCA"
"1242","MYCFAM",135,"SPRING","2000s",0.0235714285714286,66,0.000787215654835326,1.19031239715704,7.62866666666667,0.308984906555474,0.00690724544858437,0.0905432856145814,96,"MYCFAM","MYCTOPHIDAE","LANTERNFISHES"
"1243","MYOAEN",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"MYOAEN","MYOXOCEPHALUS AENAEUS","GRUBBY"
"1244","MYOOCT",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"MYOOCT","MYOXOCEPHALUS OCTODECEMSPINOSUS","LONGHORN SCULPIN"
"1245","MYOOCT",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"MYOOCT","MYOXOCEPHALUS OCTODECEMSPINOSUS EGGS","LONGHORN SCULPIN"
"1246","MYSIDA",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"MYSIDA","MYSIDACEA","MYSIDACEA"
"1247","NEMATO",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"NEMATO","NEMATODA","NEMATODA"
"1248","OCTOPO",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"OCTOPO","OCTOPODA","OCTOPODA"
"1249","OPHFA1",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"OPHFA1","OPHICHTHIDAE","SNAKE EELS"
"1250","OPHFA2",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"OPHFA2","OPHIDIIDAE","CUSK-EELS"
"1251","OPHIU1",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"OPHIU1","OPHIUROIDEA","BRITTLE STARS"
"1252","OPIOGL",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"OPIOGL","OPISTHONEMA OGLINUM","ATLANTIC THREAD HERRING"
"1253","ORTCHR",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"ORTCHR","ORTHOPRISTIS CHRYSOPTERA","PIGFISH"
"1254","OSTEIC",135,"SPRING","2000s",0.511892857142857,66,0.236578741845073,0.950186354728616,7.62866666666667,6.71012222069637,0.119741828808349,1.56962984542973,96,"OSTEIC","OSTEICHTHYES","BONY FISHES"
"1255","OSTRAC",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"OSTRAC","OSTRACODA","OSTRACODA"
"1256","OTHER",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"OTHER","OTHER","OTHER"
"1257","OTHFIS",135,"SPRING","2000s",0.354553571428571,66,0.0924965601372573,0.857789896566003,7.62866666666667,4.64764796943858,0.0748722387105578,0.981459041036762,96,"OTHFIS","OTHER FISH","OTHER FISH"
"1258","PANFAM",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"PANFAM","PANDALIDAE","PANDALIDAE"
"1259","PARDEN",135,"SPRING","2000s",0.157142857142857,66,0.0348978132108416,1.18878813469826,7.62866666666667,2.05989937703649,0.0459893355298296,0.602848932052298,96,"PARDEN","PARALICHTHYS DENTATUS","SUMMER FLOUNDER"
"1260","PECFA1",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"PECFA1","PECTINIDAE","SCALLOPS"
"1261","PENFAM",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"PENFAM","PENAEIDAE","PENAEIDAE"
"1262","PEPALE",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"PEPALE","PEPRILUS ALEPIDOTUS","HARVESTFISH"
"1263","PEPTRI",135,"SPRING","2000s",0.441964285714286,66,0.150118555819309,0.876657621030426,7.62866666666667,5.79346699791513,0.0953839309951069,1.25033554568435,96,"PEPTRI","PEPRILUS TRIACANTHUS","BUTTERFISH"
"1264","PHOGUN",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"PHOGUN","PHOLIS GUNNELLUS","ROCK GUNNEL"
"1265","PLATYH",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"PLATYH","PLATYHELMINTHES","FLATWORMS"
"1266","PLEAME",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"PLEAME","PLEURONECTES AMERICANUS","WINTER FLOUNDER"
"1267","PLEORD",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"PLEORD","PLEURONECTIFORMES","FLATFISHES"
"1268","POLYCH",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"POLYCH","POLYCHAETA","POLYCHAETA"
"1269","POMSAL",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"POMSAL","POMATOMUS SALTATRIX","BLUEFISH"
"1270","PRICAR",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"PRICAR","PRIONOTUS CAROLINUS","NORTHERN SEAROBIN"
"1271","PRIEVO",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"PRIEVO","PRIONOTUS EVOLANS","STRIPED SEAROBIN"
"1272","PRIOS1",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"PRIOS1","PRIONOTUS SP",""
"1273","RAJASP",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"RAJASP","RAJA SP","SKATES"
"1274","RAJERI",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"RAJERI","RAJA ERINACEA","LITTLE SKATE"
"1275","SARAUR",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"SARAUR","SARDINELLA AURITA","SPANISH SARDINE"
"1276","SCIFAM",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"SCIFAM","SCIAENIDAE","DRUMS"
"1277","SCOAQU",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"SCOAQU","SCOPHTHALMUS AQUOSUS","WINDOWPANE"
"1278","SCOFAM",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"SCOFAM","SCOMBRIDAE","MACKERELS"
"1279","SCOMSP",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"SCOMSP","SCOMBER SP",""
"1280","SCOSAU",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"SCOSAU","SCOMBERESOX SAURUS","ATLANTIC SAURY"
"1281","SCOSCO",135,"SPRING","2000s",0.854464285714286,66,1.03180292262836,1.18878813469826,7.62866666666667,11.2007028626359,0.250067011943448,3.27799106803437,96,"SCOSCO","SCOMBER SCOMBRUS","ATLANTIC MACKEREL"
"1282","SCYPHO",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"SCYPHO","SCYPHOZOA","JELLYFISH"
"1283","SEBFAS",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"SEBFAS","SEBASTES FASCIATUS","ACADIAN REDFISH"
"1284","SQUACA",135,"SPRING","2000s",0.230857142857143,66,0.0648587672050106,1.10316640675887,7.62866666666667,3.02617944844634,0.0626963665299772,0.821852222275329,96,"SQUACA","SQUALUS ACANTHIAS","SPINY DOGFISH"
"1285","STECHR",135,"SPRING","2000s",0.0186607142857143,66,0.000493376478117279,1.19031239715704,7.62866666666667,0.244613051023083,0.00546823598012929,0.0716801011115436,96,"STECHR","STENOTOMUS CHRYSOPS","SCUP"
"1286","STENS2",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"STENS2","STENOTOMUS SP",""
"1287","STIFAM",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"STIFAM","STICHAEIDAE","SHANNIES AND PRICKLEBACKS"
"1288","STOMAT",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"STOMAT","STOMATOPODA","MANTIS SHRIMPS"
"1289","STRFAM",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"STRFAM","STROMATEIDAE","BUTTERFISHES"
"1290","SYNFA1",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"SYNFA1","SYNGNATHIDAE","PIPEFISHES AND SEAHORSES"
"1291","SYNFA2",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"SYNFA2","SYNODONTIDAE","LIZARDFISHES"
"1292","TAUADS",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"TAUADS","TAUTOGOLABRUS ADSPERSUS","CUNNER"
"1293","THUTHY",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"THUTHY","THUNNUS THYNNUS","BLUEFIN TUNA"
"1294","TRALAT",135,"SPRING","2000s",0,66,0,0,7.62866666666667,0,0,0,96,"TRALAT","TRACHURUS LATHAMI","ROUGH SCAD"
